2	33	0	142	47	027403681098325420102671240482793970513166405373125897600213156931351580396974038536345259944757930128616828273410125983614036893955682947072806957949839724685021898101872965315513076
2	34	0	156	22	027403681098325420102671240482793970513166405373125897600213156931351580396974038536345259944757930128616828273410125983614036893955682947072806957949834729086034318101872965315513076
2	35	0	158	120	072618686016478987285019633002154598895252874082363157492540132451520397168728610486867031164078303695424964037812201359727061842851593153161349617285835932160012070410542183669693153
2	36	0	160	109	072278686716608903435871503482760598497257828987517609632546133151589345502749815916967013862031166935847284971618965893459361204892358670491368671861016821872102782085589973402201351
2	37	0	168	93	012749302060717924534510667012076594425470822017132548953511046076321046031782153927842512893575164031872289476349671686741353904150334135100385399740618367698728154053021829767340043
2	38	0	169	88	042245953087742842527598267076076543497200278668138958958613026185142948576012400324207635519483762104085271681385397490311863547986953598516925164031834593086794317410102933616598639
2	39	1	54	76	403706943039246887251453014331530218794064073596152874032548255310479218402872511682720128720458340216063857499376705896950439835618186618612872588167943026018816766779794983554012670
2	40	1	64	10	403706943039246887251453014331530218794064073596152874032544987601579278486012511682720128720458340216063857499376705896950439835618186618612872588167943026018816766779794983554012670
2	41	1	97	80	703452746981636953153131230643047434974309030764682105315980631686976151036186799368215347130615707289640784529497349633950439867638095497682042165896803360493749761082947213051043012
2	42	1	103	56	603351247807526361879104390440363539859869185856932100762876187603681456627403981216324549812156035139403981359558793047240218586608176315305467860128125769407340368901782049396963425
2	43	1	114	45	706278976059178270607046923459870312012106530391470438593046783154206253740340636181063972694253514304345492878945027826183513682591785639499396743968902108127120287210872975495728168
2	44	2	71	52	820245317613905815349357934568152181201864696173862013511206157820386100124430259394374960793954697825304071867459189638785131220544120936816794257940453359118452068243760064703794607
2	45	2	110	24	120245310613975316821350132702158131201859546172862012011206157820386100124430259354321060207941496702753079360453818618785131220544120936816794257940453359118452068243760064703794607
2	46	2	122	15	120245310613975316821350132702158131201859546172862012011206157820386100124430259354321060207941496702753079360453818614590672820874120936813434270215853359118452068243760064779794607
2	47	3	18	45	102012812070416043027038237013516451254938277228811020764306723407803605472245285153610259184356029470176516932768214301820124760542728974970725314031518515639681862831895942793186067
2	48	3	80	42	259067684903874297495368651230420452589341256034793699749742725131881582698278150747698520954748950216816200211315131680633513978587298120151643450210207200616670784772168436061278589
2	49	4	25	36	536102791682787974954782708240347169254539862431519589632872497828759767804895935127052406823947606394713041533649971352511869345361298067856706977940431368597728944043760892563749403
2	50	4	107	36	543304702598145876039426933668159254872128450792672453405982588725942451528369872195859879862001123153054700761260471022457828251760301021529787982102545168281760166082497748974859947
2	51	4	114	30	072201686785909845215123541689528476304307940197248729850768526810498256540278937470689547692783824796739014521618063960727821861043834706107967930120642128507728965825974123067340749
2	52	5	62	27	354670421836269504398975371359825979861044402133012541024301530436131940572513180282158940767870246934561523049653216187970670447682910618520169433402072180863749590298315248531895021
2	53	5	92	29	698120153025744994797784769847935043607401309424702109362451852878967246051287639525907678450382426701549703968935312870252870410697230861049510722459869814360639675816278035435021589
2	54	5	98	21	510120723468901578213125173152495254794528422775890433150764065982734749095287683554321070286397940760754874523185690127270215889314553304218561068160721705069287638147639208196963396
2	55	5	118	16	513210353449707278218546198561859604794538722778892458952781855894968742197985349796852451352091137602576071864013453402127497007494670639365385979853485103920245812189315397660607210
2	56	6	39	8	069287037469793479470546198561859354497028126770022878612781855894968742197985349796852451352091137602576071861042453402127497007494670639365385979853485103920245812189315397660607210
2	57	6	75	14	587861029425274021063049653904316989670458513663977067943406977602430163485012590796768130365389155985321342109815137609674253039127606403978574769851094310752816041634430045342315598
2	58	7	25	7	967760703667790298581046903945216989670458513663977067943400137498520583195210280796152498367489955985802342104769938617074031660597782589476898205240174310952816341686531699382067618
2	59	7	175	17	934728606713605953128517600410213245135825549822549588723150362785945941278067820385320181986155895898543037944779943402038163418947670760765974769854093245652340741072618108203974782
2	60	9	105	6	934728606010372430495548641610258203102049181256014308722450362785945941278067820385320181966073726815847033044779947492038163418947670760765974769854093245652340741072618108203974782
2	61	10	102	10	159287683606797489589515809610213406985875349320671866703158639636910941270021069302168120180426349581067722780716287600686936178977249947875472188598607580697963949572168523481706728
2	62	12	22	4	470524769793046142528107066847931349542875047623071863962789408721370061670120766860639697703026453407234122102001822109604252735432101403521079344796063346901287429594497545287542728
2	63	12	90	7	474524799795048112036539467251398798895155433610959362781534065318736607978728529643096354041823675896079203512445720346960121331038542974258679544307286688112278600776210242558749816
2	64	13	15	9	976872704387602097431045193524581394670676607877281200673961365313953540127963589736002127930196255893413940675968012455968161381813669067038293946939760616789034957245872346054872278
2	65	20	42	9	872958782825974316820431658295897760278274077496989583150674723045895213804201631027053106822407535428142818165928674250697820374152934254705460687942172517839542765345782069740043021
2	66	20	120	7	106287872825974316820131658501249439067867042093182547065313020125147404935425810381552403693453040215343391860627183406043510370217602287012094017824234523040043436196403423545012618
2	67	21	37	5	796076134981876985943060657801242761201585043923675897607284970439478697230861049515106763390176288270786829476359686810317063542957586304212160617281870633695513980128947307416598102
2	68	22	113	6	943304207654902835127408935452402972513981406923357498613049307602469108321369607482479495767410955312872855896710725985212543042037540963133643610672895854897895948928827455247749895
